case_name,stage,frame,time,query_type,input_image_path,input_render_path,highlight_layer,question,choices,hoi_profile_source,object_part_choices,contact_relation_choices,gate_policy
mug,stage2,1,0.000000,keypart_visibility_check,/mnt/hdd/AudioHOI/samples_known_object/02_mug/results/generic_pipeline_v2_llm_vlm_gate/vlm/stage2/evidence/frame00001_keypart_visibility_check.png,/mnt/hdd/AudioHOI/samples_known_object/02_mug/results/generic_pipeline_v2_llm_vlm_gate/vlm/stage2/evidence/frame00001_keypart_visibility_check.png,visibility_crop_or_overlay,Is the highlighted key mug part visible in this frame?,visible|partially_visible|hidden|occluded_by_human|unclear,mistral_llm_schema_validated,cup_body|handle|rim|bottom|background|unclear,palm_on_handle|palm_on_cup_body|mouth_on_rim|table_support_bottom|table_support|static_after_place|handle_visibility_for_grasp|no_contact|unclear,forced_choice_gate_only_no_continuous_pose_or_loss
mug,stage2,121,5.000000,contact_relation_check,/mnt/hdd/AudioHOI/samples_known_object/02_mug/results/generic_pipeline_v2_llm_vlm_gate/vlm/stage2/evidence/frame00121_contact_relation_check.png,/mnt/hdd/AudioHOI/samples_known_object/02_mug/results/generic_pipeline_v2_llm_vlm_gate/vlm/stage2/evidence/frame00121_contact_relation_check.png,contact_candidate_overlay,What is the highlighted object contact region closest to?,palm_on_handle|palm_on_cup_body|mouth_on_rim|table_support_bottom|table_support|static_after_place|handle_visibility_for_grasp|no_contact|unclear,mistral_llm_schema_validated,cup_body|handle|rim|bottom|background|unclear,palm_on_handle|palm_on_cup_body|mouth_on_rim|table_support_bottom|table_support|static_after_place|handle_visibility_for_grasp|no_contact|unclear,forced_choice_gate_only_no_continuous_pose_or_loss
mug,stage2,121,5.000000,keypart_visibility_check,/mnt/hdd/AudioHOI/samples_known_object/02_mug/results/generic_pipeline_v2_llm_vlm_gate/vlm/stage2/evidence/frame00121_keypart_visibility_check.png,/mnt/hdd/AudioHOI/samples_known_object/02_mug/results/generic_pipeline_v2_llm_vlm_gate/vlm/stage2/evidence/frame00121_keypart_visibility_check.png,visibility_crop_or_overlay,Is the highlighted key mug part visible in this frame?,visible|partially_visible|hidden|occluded_by_human|unclear,mistral_llm_schema_validated,cup_body|handle|rim|bottom|background|unclear,palm_on_handle|palm_on_cup_body|mouth_on_rim|table_support_bottom|table_support|static_after_place|handle_visibility_for_grasp|no_contact|unclear,forced_choice_gate_only_no_continuous_pose_or_loss
mug,stage2,240,9.958333,contact_relation_check,/mnt/hdd/AudioHOI/samples_known_object/02_mug/results/generic_pipeline_v2_llm_vlm_gate/vlm/stage2/evidence/frame00240_contact_relation_check.png,/mnt/hdd/AudioHOI/samples_known_object/02_mug/results/generic_pipeline_v2_llm_vlm_gate/vlm/stage2/evidence/frame00240_contact_relation_check.png,contact_candidate_overlay,What is the highlighted object contact region closest to?,palm_on_handle|palm_on_cup_body|mouth_on_rim|table_support_bottom|table_support|static_after_place|handle_visibility_for_grasp|no_contact|unclear,mistral_llm_schema_validated,cup_body|handle|rim|bottom|background|unclear,palm_on_handle|palm_on_cup_body|mouth_on_rim|table_support_bottom|table_support|static_after_place|handle_visibility_for_grasp|no_contact|unclear,forced_choice_gate_only_no_continuous_pose_or_loss
mug,stage2,240,9.958333,keypart_visibility_check,/mnt/hdd/AudioHOI/samples_known_object/02_mug/results/generic_pipeline_v2_llm_vlm_gate/vlm/stage2/evidence/frame00240_keypart_visibility_check.png,/mnt/hdd/AudioHOI/samples_known_object/02_mug/results/generic_pipeline_v2_llm_vlm_gate/vlm/stage2/evidence/frame00240_keypart_visibility_check.png,visibility_crop_or_overlay,Is the highlighted key mug part visible in this frame?,visible|partially_visible|hidden|occluded_by_human|unclear,mistral_llm_schema_validated,cup_body|handle|rim|bottom|background|unclear,palm_on_handle|palm_on_cup_body|mouth_on_rim|table_support_bottom|table_support|static_after_place|handle_visibility_for_grasp|no_contact|unclear,forced_choice_gate_only_no_continuous_pose_or_loss
mug,stage3,1,0.000000,overlay_alignment_check,/mnt/hdd/AudioHOI/samples_known_object/02_mug/frames/00001.png,,render_overlay,Does the rendered object overlay align with the visible object?,aligned|lateral_shift|depth_shift|wrong_scale|rotation_error|wrong_object|unclear,mistral_llm_schema_validated,cup_body|handle|rim|bottom|background|unclear,palm_on_handle|palm_on_cup_body|mouth_on_rim|table_support_bottom|table_support|static_after_place|handle_visibility_for_grasp|no_contact|unclear,forced_choice_gate_only_no_continuous_pose_or_loss
mug,stage3,121,5.000000,overlay_alignment_check,/mnt/hdd/AudioHOI/samples_known_object/02_mug/frames/00121.png,,render_overlay,Does the rendered object overlay align with the visible object?,aligned|lateral_shift|depth_shift|wrong_scale|rotation_error|wrong_object|unclear,mistral_llm_schema_validated,cup_body|handle|rim|bottom|background|unclear,palm_on_handle|palm_on_cup_body|mouth_on_rim|table_support_bottom|table_support|static_after_place|handle_visibility_for_grasp|no_contact|unclear,forced_choice_gate_only_no_continuous_pose_or_loss
mug,stage3,240,9.958333,overlay_alignment_check,/mnt/hdd/AudioHOI/samples_known_object/02_mug/frames/00240.png,,render_overlay,Does the rendered object overlay align with the visible object?,aligned|lateral_shift|depth_shift|wrong_scale|rotation_error|wrong_object|unclear,mistral_llm_schema_validated,cup_body|handle|rim|bottom|background|unclear,palm_on_handle|palm_on_cup_body|mouth_on_rim|table_support_bottom|table_support|static_after_place|handle_visibility_for_grasp|no_contact|unclear,forced_choice_gate_only_no_continuous_pose_or_loss
mug,stage4,1,0.000000,anchor_update_check,/mnt/hdd/AudioHOI/samples_known_object/02_mug/frames/00001.png,,before_after_anchor_update_overlay,Does the proposed anchor/contact update improve or preserve the object alignment without creating a wrong contact?,improvement|no_change|worse_overlay|wrong_contact|unclear,mistral_llm_schema_validated,cup_body|handle|rim|bottom|background|unclear,palm_on_handle|palm_on_cup_body|mouth_on_rim|table_support_bottom|table_support|static_after_place|handle_visibility_for_grasp|no_contact|unclear,forced_choice_gate_only_no_continuous_pose_or_loss
mug,stage4,1,0.000000,temporal_motion_check,/mnt/hdd/AudioHOI/samples_known_object/02_mug/frames/00001.png,,temporal_triplet_overlay,Does the highlighted object move consistently across neighboring frames?,consistent|jumps_unnaturally|wrong_object_tracking|physically_implausible|unclear,mistral_llm_schema_validated,cup_body|handle|rim|bottom|background|unclear,palm_on_handle|palm_on_cup_body|mouth_on_rim|table_support_bottom|table_support|static_after_place|handle_visibility_for_grasp|no_contact|unclear,forced_choice_gate_only_no_continuous_pose_or_loss
mug,stage4,121,5.000000,anchor_update_check,/mnt/hdd/AudioHOI/samples_known_object/02_mug/frames/00121.png,,before_after_anchor_update_overlay,Does the proposed anchor/contact update improve or preserve the object alignment without creating a wrong contact?,improvement|no_change|worse_overlay|wrong_contact|unclear,mistral_llm_schema_validated,cup_body|handle|rim|bottom|background|unclear,palm_on_handle|palm_on_cup_body|mouth_on_rim|table_support_bottom|table_support|static_after_place|handle_visibility_for_grasp|no_contact|unclear,forced_choice_gate_only_no_continuous_pose_or_loss
mug,stage4,121,5.000000,temporal_motion_check,/mnt/hdd/AudioHOI/samples_known_object/02_mug/frames/00121.png,,temporal_triplet_overlay,Does the highlighted object move consistently across neighboring frames?,consistent|jumps_unnaturally|wrong_object_tracking|physically_implausible|unclear,mistral_llm_schema_validated,cup_body|handle|rim|bottom|background|unclear,palm_on_handle|palm_on_cup_body|mouth_on_rim|table_support_bottom|table_support|static_after_place|handle_visibility_for_grasp|no_contact|unclear,forced_choice_gate_only_no_continuous_pose_or_loss
mug,stage4,240,9.958333,anchor_update_check,/mnt/hdd/AudioHOI/samples_known_object/02_mug/frames/00240.png,,before_after_anchor_update_overlay,Does the proposed anchor/contact update improve or preserve the object alignment without creating a wrong contact?,improvement|no_change|worse_overlay|wrong_contact|unclear,mistral_llm_schema_validated,cup_body|handle|rim|bottom|background|unclear,palm_on_handle|palm_on_cup_body|mouth_on_rim|table_support_bottom|table_support|static_after_place|handle_visibility_for_grasp|no_contact|unclear,forced_choice_gate_only_no_continuous_pose_or_loss
mug,stage4,240,9.958333,temporal_motion_check,/mnt/hdd/AudioHOI/samples_known_object/02_mug/frames/00240.png,,temporal_triplet_overlay,Does the highlighted object move consistently across neighboring frames?,consistent|jumps_unnaturally|wrong_object_tracking|physically_implausible|unclear,mistral_llm_schema_validated,cup_body|handle|rim|bottom|background|unclear,palm_on_handle|palm_on_cup_body|mouth_on_rim|table_support_bottom|table_support|static_after_place|handle_visibility_for_grasp|no_contact|unclear,forced_choice_gate_only_no_continuous_pose_or_loss
mug,stage5,1,0.000000,post_render_sanity_check,/mnt/hdd/AudioHOI/samples_known_object/02_mug/frames/00001.png,,final_render_preview,Which failure label best describes the final rendered result?,pass|overlay_shift|wrong_contact|object_jitter|depth_mismatch|render_missing|unclear,mistral_llm_schema_validated,cup_body|handle|rim|bottom|background|unclear,palm_on_handle|palm_on_cup_body|mouth_on_rim|table_support_bottom|table_support|static_after_place|handle_visibility_for_grasp|no_contact|unclear,forced_choice_gate_only_no_continuous_pose_or_loss
mug,stage5,121,5.000000,post_render_sanity_check,/mnt/hdd/AudioHOI/samples_known_object/02_mug/frames/00121.png,,final_render_preview,Which failure label best describes the final rendered result?,pass|overlay_shift|wrong_contact|object_jitter|depth_mismatch|render_missing|unclear,mistral_llm_schema_validated,cup_body|handle|rim|bottom|background|unclear,palm_on_handle|palm_on_cup_body|mouth_on_rim|table_support_bottom|table_support|static_after_place|handle_visibility_for_grasp|no_contact|unclear,forced_choice_gate_only_no_continuous_pose_or_loss
mug,stage5,240,9.958333,post_render_sanity_check,/mnt/hdd/AudioHOI/samples_known_object/02_mug/frames/00240.png,,final_render_preview,Which failure label best describes the final rendered result?,pass|overlay_shift|wrong_contact|object_jitter|depth_mismatch|render_missing|unclear,mistral_llm_schema_validated,cup_body|handle|rim|bottom|background|unclear,palm_on_handle|palm_on_cup_body|mouth_on_rim|table_support_bottom|table_support|static_after_place|handle_visibility_for_grasp|no_contact|unclear,forced_choice_gate_only_no_continuous_pose_or_loss
mug,stage6,1,0.000000,baseline_regression_check,/mnt/hdd/AudioHOI/samples_known_object/02_mug/frames/00001.png,,baseline_comparison_preview,"Compared with the solved baseline, does the current render show a regression?",no_regression|worse_overlay|worse_contact|worse_jitter|missing_output|unclear,mistral_llm_schema_validated,cup_body|handle|rim|bottom|background|unclear,palm_on_handle|palm_on_cup_body|mouth_on_rim|table_support_bottom|table_support|static_after_place|handle_visibility_for_grasp|no_contact|unclear,forced_choice_gate_only_no_continuous_pose_or_loss
mug,stage6,121,5.000000,baseline_regression_check,/mnt/hdd/AudioHOI/samples_known_object/02_mug/frames/00121.png,,baseline_comparison_preview,"Compared with the solved baseline, does the current render show a regression?",no_regression|worse_overlay|worse_contact|worse_jitter|missing_output|unclear,mistral_llm_schema_validated,cup_body|handle|rim|bottom|background|unclear,palm_on_handle|palm_on_cup_body|mouth_on_rim|table_support_bottom|table_support|static_after_place|handle_visibility_for_grasp|no_contact|unclear,forced_choice_gate_only_no_continuous_pose_or_loss
mug,stage6,240,9.958333,baseline_regression_check,/mnt/hdd/AudioHOI/samples_known_object/02_mug/frames/00240.png,,baseline_comparison_preview,"Compared with the solved baseline, does the current render show a regression?",no_regression|worse_overlay|worse_contact|worse_jitter|missing_output|unclear,mistral_llm_schema_validated,cup_body|handle|rim|bottom|background|unclear,palm_on_handle|palm_on_cup_body|mouth_on_rim|table_support_bottom|table_support|static_after_place|handle_visibility_for_grasp|no_contact|unclear,forced_choice_gate_only_no_continuous_pose_or_loss
mug,stage7,101,4.166667,loss_diagnostic_check,/mnt/hdd/AudioHOI/samples_known_object/02_mug/frames/00101.png,,loss_diagnostic_plots,Which label best describes the highlighted loss diagnostic plots?,normal|visual_spike|contact_spike|smoothness_spike|support_spike|missing_loss|unclear,mistral_llm_schema_validated,cup_body|handle|rim|bottom|background|unclear,palm_on_handle|palm_on_cup_body|mouth_on_rim|table_support_bottom|table_support|static_after_place|handle_visibility_for_grasp|no_contact|unclear,forced_choice_gate_only_no_continuous_pose_or_loss
mug,stage7,61,2.500000,loss_diagnostic_check,/mnt/hdd/AudioHOI/samples_known_object/02_mug/frames/00061.png,,loss_diagnostic_plots,Which label best describes the highlighted loss diagnostic plots?,normal|visual_spike|contact_spike|smoothness_spike|support_spike|missing_loss|unclear,mistral_llm_schema_validated,cup_body|handle|rim|bottom|background|unclear,palm_on_handle|palm_on_cup_body|mouth_on_rim|table_support_bottom|table_support|static_after_place|handle_visibility_for_grasp|no_contact|unclear,forced_choice_gate_only_no_continuous_pose_or_loss
mug,stage7,62,2.541667,loss_diagnostic_check,/mnt/hdd/AudioHOI/samples_known_object/02_mug/frames/00062.png,,loss_diagnostic_plots,Which label best describes the highlighted loss diagnostic plots?,normal|visual_spike|contact_spike|smoothness_spike|support_spike|missing_loss|unclear,mistral_llm_schema_validated,cup_body|handle|rim|bottom|background|unclear,palm_on_handle|palm_on_cup_body|mouth_on_rim|table_support_bottom|table_support|static_after_place|handle_visibility_for_grasp|no_contact|unclear,forced_choice_gate_only_no_continuous_pose_or_loss
mug,stage7,1,0.000000,loss_diagnostic_check,/mnt/hdd/AudioHOI/samples_known_object/02_mug/frames/00001.png,,loss_diagnostic_plots,Which label best describes the highlighted loss diagnostic plots?,normal|visual_spike|contact_spike|smoothness_spike|support_spike|missing_loss|unclear,mistral_llm_schema_validated,cup_body|handle|rim|bottom|background|unclear,palm_on_handle|palm_on_cup_body|mouth_on_rim|table_support_bottom|table_support|static_after_place|handle_visibility_for_grasp|no_contact|unclear,forced_choice_gate_only_no_continuous_pose_or_loss
mug,stage7,121,5.000000,loss_diagnostic_check,/mnt/hdd/AudioHOI/samples_known_object/02_mug/frames/00121.png,,loss_diagnostic_plots,Which label best describes the highlighted loss diagnostic plots?,normal|visual_spike|contact_spike|smoothness_spike|support_spike|missing_loss|unclear,mistral_llm_schema_validated,cup_body|handle|rim|bottom|background|unclear,palm_on_handle|palm_on_cup_body|mouth_on_rim|table_support_bottom|table_support|static_after_place|handle_visibility_for_grasp|no_contact|unclear,forced_choice_gate_only_no_continuous_pose_or_loss
